'sample interval','ECG','ECG'
1228,-1.015,-0.230
1229,-1.005,-0.200
1230,-1.005,-0.175
1231,-0.980,-0.195
1232,-0.930,-0.160
1233,-0.895,-0.155
1234,-0.825,-0.125
1235,-0.775,-0.115
1236,-0.710,-0.090
1237,-0.655,-0.075
1238,-0.630,-0.055
1239,-0.620,-0.050
1240,-0.605,-0.040
1241,-0.575,-0.040
1242,-0.550,-0.025
1243,-0.485,-0.030
1244,-0.460,0.000
1245,-0.480,-0.010
1246,-0.460,0.010
1247,-0.460,0.005
1248,-0.465,0.005
1249,-0.455,0.000
1250,-0.405,0.015
1251,-0.385,0.045
1252,-0.345,0.065
1253,-0.350,0.045
1254,-0.330,0.095
1255,-0.340,0.085
1256,-0.330,0.060
1257,-0.335,0.065
1258,-0.305,0.075
1259,-0.270,0.080
1260,-0.240,0.075
1261,-0.225,0.125
1262,-0.240,0.120
1263,-0.210,0.110
1264,-0.215,0.110
1265,-0.225,0.125
1266,-0.210,0.085
1267,-0.175,0.095
1268,-0.155,0.120
1269,-0.125,0.135
1270,-0.105,0.155
1271,-0.105,0.165
1272,-0.085,0.165
1273,-0.100,0.135
1274,-0.075,0.120
1275,-0.075,0.135
1276,-0.015,0.155
1277,0.020,0.150
1278,0.030,0.155
1279,0.020,0.135
1280,0.010,0.145
1281,0.000,0.135
1282,-0.020,0.095
1283,-0.005,0.105
1284,-0.010,0.110
1285,-0.015,0.100
1286,-0.005,0.085
1287,-0.040,0.045
1288,-0.085,0.005
1289,-0.120,-0.040
1290,-0.210,-0.060
1291,-0.280,-0.110
1292,-0.350,-0.150
1293,-0.370,-0.190
1294,-0.455,-0.230
1295,-0.515,-0.270
1296,-0.630,-0.315
1297,-0.770,-0.355
1298,-0.890,-0.400
1299,-0.970,-0.410
1300,-1.040,-0.445
1301,-1.090,-0.440
1302,-1.105,-0.435
1303,-1.135,-0.430
1304,-1.185,-0.450
1305,-1.195,-0.460
1306,-1.240,-0.495
1307,-1.260,-0.455
1308,-1.290,-0.445
1309,-1.290,-0.430
1310,-1.260,-0.405
1311,-1.245,-0.370
1312,-1.220,-0.350
1313,-1.205,-0.330
1314,-1.190,-0.340
1315,-1.160,-0.320
1316,-1.150,-0.315
1317,-1.105,-0.295
1318,-1.050,-0.285
1319,-1.040,-0.240
1320,-1.010,-0.215
1321,-1.000,-0.130
1322,-0.990,-0.120
1323,-0.930,-0.090
1324,-0.860,-0.085
1325,-0.800,-0.030
1326,-0.700,-0.010
1327,-0.560,0.020
1328,-0.500,0.070
1329,-0.430,0.075
1330,-0.395,0.110
1331,-0.360,0.075
1332,-0.295,0.100
1333,-0.250,0.120
1334,-0.175,0.145
1335,-0.130,0.170
1336,-0.070,0.195
1337,-0.030,0.220
1338,0.000,0.245
1339,0.000,0.240
1340,0.035,0.240
1341,0.075,0.255
1342,0.115,0.305
1343,0.150,0.300
1344,0.225,0.325
1345,0.235,0.340
1346,0.275,0.335
1347,0.300,0.360
1348,0.310,0.340
1349,0.330,0.350
1350,0.375,0.360
1351,0.415,0.370
1352,0.435,0.350
1353,0.470,0.385
1354,0.475,0.390
1355,0.455,0.385
1356,0.455,0.395
1357,0.445,0.355
1358,0.435,0.330
1359,0.425,0.355
1360,0.425,0.355
1361,0.435,0.365
1362,0.405,0.335
1363,0.380,0.320
1364,0.330,0.305
1365,0.310,0.280
1366,0.280,0.235
1367,0.265,0.230
1368,0.245,0.245
1369,0.225,0.240
1370,0.195,0.215
1371,0.140,0.215
1372,0.100,0.190
1373,0.045,0.185
1374,0.010,0.155
1375,0.010,0.145
1376,-0.005,0.135
1377,-0.020,0.155
1378,-0.035,0.160
1379,-0.065,0.150
1380,-0.100,0.130
1381,-0.130,0.120
1382,-0.135,0.130
1383,-0.140,0.125
1384,-0.135,0.130
1385,-0.120,0.110
1386,-0.135,0.140
1387,-0.150,0.130
1388,-0.160,0.135
1389,-0.200,0.105
1390,-0.220,0.115
1391,-0.210,0.100
1392,-0.160,0.100
1393,-0.160,0.110
1394,-0.155,0.120
1395,-0.155,0.135
1396,-0.165,0.125
1397,-0.215,0.110
1398,-0.210,0.105
1399,-0.215,0.095
1400,-0.210,0.095
1401,-0.190,0.110
1402,-0.160,0.110
1403,-0.185,0.130
1404,-0.180,0.135
1405,-0.200,0.125
1406,-0.210,0.130
1407,-0.200,0.110
1408,-0.215,0.100
1409,-0.185,0.125
1410,-0.150,0.140
1411,-0.135,0.145
1412,-0.135,0.145
1413,-0.140,0.160
1414,-0.145,0.125
1415,-0.140,0.120
1416,-0.150,0.110
1417,-0.125,0.115
1418,-0.100,0.140
1419,-0.095,0.135
1420,-0.125,0.140
1421,-0.120,0.135
1422,-0.140,0.120
1423,-0.170,0.135
1424,-0.180,0.095
1425,-0.170,0.105
1426,-0.175,0.090
1427,-0.155,0.100
1428,-0.175,0.105
1429,-0.200,0.100
1430,-0.210,0.070
1431,-0.235,0.080
1432,-0.255,0.040
1433,-0.270,0.055
1434,-0.250,0.010
1435,-0.265,0.045
1436,-0.285,0.040
1437,-0.295,0.055
1438,-0.315,0.030
1439,-0.355,0.015
1440,-0.390,0.000
1441,-0.420,-0.015
1442,-0.435,-0.010
1443,-0.440,0.000
1444,-0.430,0.000
1445,-0.440,0.000
1446,-0.455,0.015
1447,-0.470,0.005
1448,-0.510,-0.010
1449,-0.505,-0.015
1450,-0.510,-0.030
1451,-0.485,-0.010
1452,-0.480,0.000
1453,-0.505,0.000
1454,-0.500,-0.005
1455,-0.510,-0.015
1456,-0.525,-0.015
1457,-0.555,-0.035
1458,-0.555,-0.045
1459,-0.530,-0.050
1460,-0.525,-0.040
1461,-0.530,-0.015
1462,-0.525,-0.020
1463,-0.550,-0.015
1464,-0.530,-0.015
1465,-0.560,-0.040
1466,-0.570,-0.030
1467,-0.540,-0.045
1468,-0.535,-0.045
1469,-0.510,-0.035
1470,-0.530,-0.015
1471,-0.540,0.000
1472,-0.555,0.000
1473,-0.550,-0.035
1474,-0.520,-0.045
1475,-0.475,-0.060
1476,-0.470,-0.060
1477,-0.485,-0.075
1478,-0.495,-0.100
1479,-0.525,-0.155
1480,-0.565,-0.185
1481,-0.660,-0.230
1482,-0.765,-0.275
1483,-0.870,-0.275
1484,-0.965,-0.285
1485,-1.015,-0.285
1486,-1.075,-0.285
1487,-1.110,-0.290
1488,-1.135,-0.270
1489,-1.190,-0.315
1490,-1.220,-0.320
1491,-1.215,-0.315
1492,-1.220,-0.310
1493,-1.200,-0.310
1494,-1.175,-0.295
1495,-1.170,-0.240
1496,-1.165,-0.240
1497,-1.195,-0.220
1498,-1.185,-0.215
1499,-1.165,-0.220
1500,-1.130,-0.175
1501,-1.065,-0.145
1502,-0.980,-0.120
1503,-0.940,-0.090
1504,-0.885,-0.080
1505,-0.855,-0.065
1506,-0.820,-0.060
1507,-0.825,-0.080
1508,-0.770,-0.045
1509,-0.705,-0.035
1510,-0.690,-0.020
1511,-0.655,-0.010
1512,-0.635,0.005
1513,-0.625,0.035
1514,-0.625,0.015
1515,-0.620,0.020
1516,-0.600,0.000
1517,-0.565,0.000
1518,-0.540,0.020
1519,-0.505,0.055
1520,-0.505,0.055
1521,-0.515,0.060
1522,-0.510,0.070
1523,-0.500,0.070
1524,-0.490,0.050
1525,-0.465,0.060
1526,-0.440,0.080
1527,-0.425,0.105
1528,-0.390,0.125
1529,-0.400,0.125
1530,-0.400,0.115
1531,-0.410,0.110
1532,-0.380,0.105
1533,-0.365,0.115
1534,-0.320,0.130
1535,-0.305,0.145
1536,-0.280,0.140
1537,-0.275,0.170
1538,-0.265,0.155
1539,-0.260,0.160
1540,-0.270,0.145
1541,-0.260,0.130
1542,-0.230,0.160
1543,-0.205,0.165
1544,-0.145,0.185
1545,-0.150,0.200
1546,-0.150,0.185
1547,-0.135,0.190
1548,-0.150,0.195
1549,-0.135,0.190
1550,-0.105,0.195
1551,-0.100,0.205
1552,-0.065,0.190
1553,-0.070,0.175
1554,-0.070,0.175
1555,-0.080,0.160
1556,-0.115,0.165
1557,-0.130,0.145
1558,-0.140,0.145
1559,-0.160,0.155
1560,-0.125,0.150
1561,-0.130,0.155
1562,-0.160,0.125
1563,-0.185,0.135
1564,-0.210,0.120
1565,-0.235,0.120
1566,-0.255,0.105
1567,-0.255,0.100
1568,-0.240,0.115
1569,-0.235,0.125
1570,-0.255,0.100
1571,-0.265,0.115
1572,-0.310,0.075
1573,-0.310,0.080
1574,-0.345,0.055
1575,-0.360,0.035
1576,-0.365,0.065
1577,-0.390,0.035
1578,-0.415,0.055
1579,-0.415,0.055
1580,-0.440,0.050
1581,-0.485,0.015
1582,-0.490,0.025
1583,-0.495,0.020
1584,-0.470,0.030
1585,-0.440,0.050
1586,-0.440,0.045
1587,-0.460,0.045
1588,-0.470,0.025
1589,-0.500,0.060
1590,-0.525,0.045
1591,-0.515,0.020
1592,-0.500,0.040
1593,-0.490,0.035
1594,-0.465,0.055
1595,-0.460,0.045
1596,-0.470,0.055
1597,-0.485,0.060
1598,-0.495,0.045
1599,-0.475,0.025
1600,-0.450,0.055
1601,-0.430,0.055
1602,-0.425,0.075
1603,-0.420,0.060
1604,-0.425,0.075
1605,-0.420,0.065
1606,-0.460,0.050
1607,-0.445,0.055
1608,-0.445,0.050
1609,-0.410,0.055
1610,-0.390,0.085
1611,-0.375,0.105
1612,-0.380,0.115
1613,-0.380,0.090
1614,-0.365,0.085
1615,-0.370,0.050
1616,-0.350,0.045
1617,-0.350,0.005
1618,-0.360,-0.035
1619,-0.375,-0.040
1620,-0.395,-0.100
1621,-0.490,-0.100
1622,-0.595,-0.170
1623,-0.730,-0.180
1624,-0.860,-0.225
1625,-0.940,-0.235
1626,-0.965,-0.225
1627,-0.995,-0.220
1628,-1.010,-0.200
1629,-1.025,-0.210
1630,-1.040,-0.190
1631,-1.060,-0.220
1632,-1.075,-0.220
1633,-1.055,-0.190
1634,-1.035,-0.185
1635,-1.010,-0.160
1636,-0.995,-0.120
1637,-0.995,-0.100
1638,-0.970,-0.060
1639,-0.925,-0.060
1640,-0.870,-0.050
1641,-0.825,-0.020
1642,-0.740,0.005
1643,-0.665,0.015
1644,-0.605,0.045
1645,-0.575,0.065
1646,-0.565,0.065
1647,-0.555,0.060
1648,-0.535,0.050
1649,-0.490,0.065
1650,-0.455,0.075
1651,-0.455,0.095
1652,-0.420,0.115
1653,-0.390,0.145
1654,-0.420,0.135
1655,-0.370,0.120
1656,-0.410,0.120
1657,-0.395,0.125
1658,-0.360,0.135
1659,-0.340,0.170
1660,-0.320,0.165
1661,-0.290,0.180
1662,-0.285,0.180
1663,-0.275,0.190
1664,-0.240,0.175
1665,-0.230,0.180
1666,-0.205,0.195
1667,-0.190,0.200
1668,-0.150,0.220
1669,-0.125,0.250
1670,-0.090,0.260
1671,-0.095,0.270
1672,-0.075,0.255
1673,-0.065,0.270
1674,-0.035,0.265
1675,-0.025,0.275
1676,0.015,0.280
1677,0.070,0.315
1678,0.075,0.310
1679,0.100,0.290
1680,0.095,0.300
1681,0.085,0.295
1682,0.080,0.315
1683,0.115,0.290
1684,0.145,0.305
1685,0.145,0.305
1686,0.150,0.300
1687,0.155,0.280
1688,0.120,0.280
1689,0.090,0.260
1690,0.065,0.260
1691,0.070,0.240
1692,0.075,0.240
1693,0.080,0.250
1694,0.060,0.270
1695,0.060,0.270
1696,0.030,0.230
1697,0.000,0.225
1698,-0.040,0.235
1699,-0.040,0.205
1700,-0.035,0.195
1701,-0.050,0.210
1702,-0.030,0.215
1703,-0.030,0.200
1704,-0.060,0.200
1705,-0.075,0.170
1706,-0.100,0.170
1707,-0.130,0.160
1708,-0.160,0.130
1709,-0.140,0.145
1710,-0.150,0.155
1711,-0.170,0.165
1712,-0.185,0.155
1713,-0.205,0.165
1714,-0.215,0.140
1715,-0.235,0.130
1716,-0.250,0.125
1717,-0.250,0.120
1718,-0.215,0.120
1719,-0.215,0.140
1720,-0.200,0.135
1721,-0.230,0.135
1722,-0.220,0.130
1723,-0.240,0.125
1724,-0.235,0.115
1725,-0.255,0.110
1726,-0.225,0.100
1727,-0.225,0.135
1728,-0.215,0.135
1729,-0.225,0.140
1730,-0.240,0.120
1731,-0.260,0.095
1732,-0.260,0.085
1733,-0.245,0.115
1734,-0.250,0.095
1735,-0.230,0.100
1736,-0.220,0.150
1737,-0.215,0.140
1738,-0.245,0.140
1739,-0.250,0.105
1740,-0.260,0.070
1741,-0.270,0.095
1742,-0.235,0.120
1743,-0.230,0.135
1744,-0.205,0.140
1745,-0.210,0.160
1746,-0.215,0.145
1747,-0.175,0.140
1748,-0.215,0.120
1749,-0.185,0.090
1750,-0.210,0.075
1751,-0.185,0.075
1752,-0.160,0.045
1753,-0.200,0.040
1754,-0.225,-0.020
1755,-0.305,-0.060
1756,-0.410,-0.115
1757,-0.550,-0.145
1758,-0.665,-0.140
1759,-0.730,-0.150
1760,-0.805,-0.145
1761,-0.835,-0.140
1762,-0.860,-0.125
1763,-0.860,-0.130
1764,-0.880,-0.140
1765,-0.900,-0.130
1766,-0.925,-0.150
1767,-0.885,-0.135
1768,-0.845,-0.095
1769,-0.815,-0.080
1770,-0.810,-0.060
1771,-0.810,-0.025
1772,-0.795,-0.015
1773,-0.795,0.000
1774,-0.730,0.005
1775,-0.655,0.015
1776,-0.580,0.050
1777,-0.490,0.070
1778,-0.440,0.105
1779,-0.380,0.120
1780,-0.360,0.105
1781,-0.320,0.120
1782,-0.285,0.125
1783,-0.230,0.130
1784,-0.170,0.135
1785,-0.150,0.155
1786,-0.090,0.175
1787,-0.060,0.195
1788,-0.055,0.175
1789,-0.070,0.175
1790,-0.045,0.180
1791,-0.010,0.195
1792,0.010,0.195
1793,0.055,0.210
1794,0.080,0.250
1795,0.085,0.230
1796,0.100,0.260
1797,0.125,0.235
1798,0.115,0.255
1799,0.115,0.235
1800,0.165,0.255
1801,0.195,0.270
1802,0.245,0.255
1803,0.260,0.290
1804,0.260,0.300
1805,0.290,0.320
1806,0.300,0.310
1807,0.320,0.290
1808,0.335,0.310
1809,0.375,0.315
1810,0.425,0.330
1811,0.460,0.350
1812,0.495,0.345
1813,0.495,0.335
1814,0.520,0.325
1815,0.495,0.335
1816,0.545,0.335
1817,0.555,0.330
1818,0.575,0.340
1819,0.605,0.320
1820,0.620,0.340
1821,0.600,0.330
1822,0.550,0.315
1823,0.530,0.295
1824,0.515,0.290
1825,0.490,0.290
1826,0.480,0.280
1827,0.480,0.295
1828,0.460,0.300
1829,0.420,0.265
1830,0.395,0.280
1831,0.340,0.265
1832,0.315,0.235
1833,0.300,0.240
1834,0.300,0.255
1835,0.300,0.230
1836,0.280,0.225
1837,0.275,0.225
1838,0.230,0.220
1839,0.195,0.195
1840,0.170,0.180
1841,0.125,0.175
1842,0.120,0.160
1843,0.090,0.170
1844,0.070,0.175
1845,0.035,0.170
1846,0.010,0.155
1847,-0.030,0.150
1848,-0.045,0.135
1849,-0.045,0.145
1850,-0.080,0.150
1851,-0.070,0.155
1852,-0.075,0.150
1853,-0.075,0.170
1854,-0.080,0.145
1855,-0.095,0.150
1856,-0.130,0.130
1857,-0.140,0.110
1858,-0.150,0.120
1859,-0.150,0.105
1860,-0.130,0.120
1861,-0.150,0.145
1862,-0.150,0.145
1863,-0.160,0.135
1864,-0.195,0.115
1865,-0.190,0.115
1866,-0.195,0.105
1867,-0.180,0.115
1868,-0.170,0.120
1869,-0.155,0.130
1870,-0.155,0.115
1871,-0.175,0.120
1872,-0.185,0.135
1873,-0.190,0.105
1874,-0.200,0.110
1875,-0.205,0.105
1876,-0.175,0.110
1877,-0.155,0.105
1878,-0.145,0.120
1879,-0.150,0.130
1880,-0.160,0.120
1881,-0.170,0.130
1882,-0.160,0.115
1883,-0.130,0.110
1884,-0.080,0.090
1885,-0.080,0.100
1886,-0.095,0.065
1887,-0.095,0.045
1888,-0.110,0.000
1889,-0.175,-0.060
1890,-0.295,-0.100
1891,-0.400,-0.115
1892,-0.540,-0.100
1893,-0.650,-0.105
1894,-0.735,-0.115
1895,-0.805,-0.135
1896,-0.835,-0.145
1897,-0.870,-0.120
1898,-0.880,-0.155
1899,-0.910,-0.130
1900,-0.895,-0.135
1901,-0.865,-0.110
1902,-0.865,-0.105
1903,-0.815,-0.100
1904,-0.815,-0.065
1905,-0.815,-0.050
1906,-0.835,-0.060
1907,-0.790,-0.015
1908,-0.750,0.010
1909,-0.630,0.025
1910,-0.555,0.030
1911,-0.500,0.045
1912,-0.415,0.080
1913,-0.370,0.075
1914,-0.315,0.080
1915,-0.295,0.095
1916,-0.260,0.090
1917,-0.235,0.115
1918,-0.155,0.120
1919,-0.115,0.120
1920,-0.070,0.120
1921,-0.070,0.130
1922,-0.070,0.140
1923,-0.075,0.140
1924,-0.055,0.125
1925,-0.035,0.135
1926,0.000,0.125
1927,0.020,0.145
1928,0.035,0.150
1929,0.045,0.165
1930,0.035,0.165
1931,0.030,0.150
1932,0.025,0.155
1933,0.050,0.155
1934,0.090,0.155
1935,0.095,0.155
1936,0.120,0.175
1937,0.135,0.185
1938,0.140,0.175
1939,0.130,0.185
1940,0.115,0.175
1941,0.140,0.195
1942,0.180,0.190
1943,0.210,0.200
1944,0.235,0.190
1945,0.245,0.215
1946,0.255,0.230
1947,0.250,0.225
1948,0.270,0.230
1949,0.300,0.235
1950,0.340,0.230
1951,0.340,0.235
1952,0.390,0.240
1953,0.385,0.215
1954,0.400,0.245
1955,0.390,0.225
1956,0.375,0.210
1957,0.340,0.175
1958,0.325,0.185
1959,0.325,0.180
1960,0.335,0.175
1961,0.300,0.200
1962,0.265,0.175
1963,0.225,0.180
1964,0.190,0.155
1965,0.160,0.140
1966,0.115,0.135
1967,0.110,0.140
1968,0.125,0.140
1969,0.110,0.140
1970,0.100,0.130
1971,0.065,0.120
1972,0.030,0.125
1973,0.000,0.115
1974,-0.030,0.085
1975,-0.040,0.095
1976,-0.075,0.105
1977,-0.080,0.105
1978,-0.095,0.085
1979,-0.145,0.100
1980,-0.180,0.085
1981,-0.230,0.075
1982,-0.250,0.080
1983,-0.245,0.055
1984,-0.240,0.070
1985,-0.220,0.045
1986,-0.215,0.075
1987,-0.235,0.065
1988,-0.245,0.075
1989,-0.255,0.040
1990,-0.280,0.055
1991,-0.300,0.045
1992,-0.305,0.035
1993,-0.295,0.045
1994,-0.295,0.065
1995,-0.320,0.065
1996,-0.310,0.050
1997,-0.335,0.050
1998,-0.345,0.035
1999,-0.355,0.015
2000,-0.340,0.005
2001,-0.350,0.025
2002,-0.340,0.045
2003,-0.315,0.025
2004,-0.350,0.025
2005,-0.350,0.055
2006,-0.365,0.035
2007,-0.360,0.030
2008,-0.365,0.010
2009,-0.350,0.015
2010,-0.340,0.020
2011,-0.340,0.055
2012,-0.330,0.055
2013,-0.325,0.060
2014,-0.335,0.040
2015,-0.345,0.035
2016,-0.310,0.050
2017,-0.300,0.030
2018,-0.255,0.025
2019,-0.235,0.015
2020,-0.235,0.000
2021,-0.290,-0.025
2022,-0.330,-0.065
2023,-0.400,-0.115
2024,-0.500,-0.125
2025,-0.625,-0.160
2026,-0.775,-0.165
2027,-0.880,-0.165
2028,-0.980,-0.180
2029,-1.030,-0.180
2030,-1.075,-0.205
2031,-1.125,-0.200
2032,-1.160,-0.205
2033,-1.155,-0.210
2034,-1.150,-0.220
2035,-1.130,-0.185
2036,-1.120,-0.190
2037,-1.125,-0.180
2038,-1.115,-0.175
2039,-1.135,-0.170
2040,-1.125,-0.145
2041,-1.100,-0.160
2042,-1.050,-0.110
2043,-0.985,-0.080
2044,-0.895,-0.080
2045,-0.845,-0.055
2046,-0.785,-0.030
2047,-0.740,-0.025
2048,-0.700,-0.035
2049,-0.640,-0.040
2050,-0.610,-0.035
2051,-0.550,-0.005
2052,-0.510,0.000
2053,-0.470,0.025
2054,-0.445,0.005
2055,-0.420,0.015
2056,-0.415,0.010
2057,-0.405,0.000
2058,-0.400,-0.010
2059,-0.370,0.000
2060,-0.350,0.020
2061,-0.320,0.040
2062,-0.295,0.030
2063,-0.285,0.055
2064,-0.295,0.055
2065,-0.285,0.040
2066,-0.275,0.045
2067,-0.215,0.055
2068,-0.195,0.045
2069,-0.155,0.070
2070,-0.155,0.100
2071,-0.150,0.095
2072,-0.125,0.110
2073,-0.125,0.075
2074,-0.120,0.105
2075,-0.090,0.075
2076,-0.060,0.120
2077,-0.030,0.115
2078,0.000,0.140
2079,0.020,0.150
2080,0.025,0.135
2081,0.040,0.150
2082,0.035,0.125
2083,0.075,0.120
2084,0.115,0.150
2085,0.155,0.130
2086,0.170,0.140
2087,0.170,0.140
2088,0.155,0.145
2089,0.140,0.120
2090,0.120,0.095
2091,0.075,0.075
2092,0.095,0.070
2093,0.070,0.090
2094,0.060,0.105
2095,0.035,0.090
2096,-0.030,0.075
2097,-0.060,0.075
2098,-0.075,0.035
2099,-0.090,0.045
2100,-0.135,0.035
2101,-0.125,0.045
2102,-0.150,0.055
2103,-0.160,0.070
2104,-0.180,0.065
2105,-0.190,0.025
2106,-0.195,-0.005
2107,-0.210,-0.060
2108,-0.225,-0.065
2109,-0.270,-0.090
2110,-0.350,-0.105
2111,-0.470,-0.115
2112,-0.580,-0.140
2113,-0.680,-0.180
2114,-0.800,-0.240
2115,-0.905,-0.275
2116,-0.995,-0.285
2117,-1.085,-0.305
2118,-1.165,-0.325
2119,-1.235,-0.320
2120,-1.270,-0.280
2121,-1.325,-0.320
2122,-1.345,-0.320
2123,-1.395,-0.330
2124,-1.410,-0.355
2125,-1.435,-0.335
2126,-1.420,-0.345
2127,-1.410,-0.330
2128,-1.425,-0.315
2129,-1.415,-0.310
2130,-1.430,-0.320
2131,-1.455,-0.325
2132,-1.465,-0.340
2133,-1.430,-0.340
2134,-1.430,-0.320
2135,-1.405,-0.310
2136,-1.385,-0.290
2137,-1.380,-0.255
2138,-1.375,-0.230
2139,-1.370,-0.235
2140,-1.375,-0.215
2141,-1.330,-0.200
2142,-1.265,-0.170
2143,-1.210,-0.145
2144,-1.100,-0.095
2145,-1.000,-0.075
2146,-0.945,-0.075
2147,-0.865,-0.070
2148,-0.815,-0.060
2149,-0.770,-0.070
2150,-0.735,-0.060
2151,-0.690,-0.030
2152,-0.640,-0.040
2153,-0.605,-0.015
2154,-0.580,0.010
2155,-0.545,0.000
2156,-0.530,-0.010
2157,-0.530,0.030
2158,-0.490,0.015
2159,-0.445,0.015
2160,-0.370,0.045
2161,-0.360,0.075
2162,-0.320,0.080
2163,-0.300,0.085
2164,-0.280,0.080
2165,-0.230,0.080
2166,-0.225,0.060
2167,-0.180,0.085
2168,-0.145,0.105
2169,-0.115,0.135
2170,-0.065,0.135
2171,-0.075,0.135
2172,-0.070,0.135
2173,-0.075,0.125
2174,-0.070,0.120
2175,-0.060,0.090
2176,-0.035,0.095
2177,-0.005,0.105
2178,-0.015,0.125
2179,-0.030,0.115
2180,-0.045,0.130
2181,-0.060,0.100
2182,-0.055,0.090
2183,-0.060,0.085
2184,-0.045,0.095
2185,-0.040,0.105
2186,-0.020,0.090
2187,-0.025,0.085
2188,-0.030,0.060
2189,-0.070,0.025
2190,-0.105,0.005
2191,-0.175,-0.040
2192,-0.245,-0.090
2193,-0.305,-0.120
2194,-0.380,-0.140
2195,-0.440,-0.175
2196,-0.560,-0.200
2197,-0.690,-0.245
2198,-0.870,-0.305
2199,-1.005,-0.325
2200,-1.125,-0.340
2201,-1.200,-0.355
2202,-1.240,-0.335
2203,-1.270,-0.350
2204,-1.295,-0.340
2205,-1.325,-0.345
2206,-1.355,-0.345
2207,-1.360,-0.365
2208,-1.375,-0.345
2209,-1.365,-0.340
2210,-1.325,-0.310
2211,-1.310,-0.310
2212,-1.315,-0.275
2213,-1.320,-0.275
2214,-1.310,-0.265
2215,-1.305,-0.260
2216,-1.260,-0.275
2217,-1.215,-0.250
2218,-1.175,-0.220
2219,-1.135,-0.190
2220,-1.090,-0.190
2221,-1.095,-0.175
2222,-1.070,-0.155
2223,-1.070,-0.160
2224,-1.035,-0.125
2225,-0.995,-0.095
2226,-0.915,-0.060
2227,-0.815,-0.010
2228,-0.700,0.040
2229,-0.630,0.050
2230,-0.530,0.055
2231,-0.430,0.075
2232,-0.310,0.080
2233,-0.205,0.080
2234,-0.150,0.120
2235,-0.045,0.140
2236,0.000,0.165
2237,0.035,0.155
2238,0.060,0.195
2239,0.090,0.170
2240,0.130,0.190
2241,0.175,0.200
2242,0.220,0.190
2243,0.290,0.220
2244,0.325,0.220
2245,0.345,0.235
2246,0.360,0.235
2247,0.355,0.230
2248,0.350,0.245
2249,0.355,0.200
2250,0.375,0.225
2251,0.405,0.220
2252,0.405,0.220
2253,0.415,0.230
2254,0.415,0.250
2255,0.410,0.235
2256,0.385,0.215
2257,0.385,0.195
2258,0.360,0.180
2259,0.355,0.175
2260,0.355,0.175
2261,0.345,0.190
2262,0.310,0.165
2263,0.290,0.150
2264,0.265,0.135
2265,0.195,0.130
2266,0.190,0.110
2267,0.160,0.095
2268,0.150,0.090
2269,0.100,0.075
2270,0.060,0.085
2271,0.015,0.080
2272,-0.020,0.050
2273,-0.055,0.030
2274,-0.110,0.020
2275,-0.140,0.010
2276,-0.175,-0.020
2277,-0.180,-0.015
2278,-0.230,0.015
2279,-0.260,-0.010
2280,-0.280,-0.020
2281,-0.335,-0.040
2282,-0.370,-0.045
2283,-0.375,-0.075
2284,-0.395,-0.040
2285,-0.415,-0.040
2286,-0.430,-0.040
2287,-0.460,-0.040
2288,-0.445,-0.030
2289,-0.460,-0.060
2290,-0.500,-0.090
2291,-0.520,-0.080
2292,-0.510,-0.115
2293,-0.525,-0.095
2294,-0.490,-0.090
2295,-0.490,-0.070
2296,-0.535,-0.075
2297,-0.540,-0.105
2298,-0.550,-0.100
2299,-0.540,-0.130
2300,-0.535,-0.115
2301,-0.505,-0.095
2302,-0.515,-0.100
2303,-0.525,-0.105
2304,-0.525,-0.120
2305,-0.500,-0.130
2306,-0.545,-0.155
2307,-0.565,-0.210
2308,-0.600,-0.235
2309,-0.645,-0.275
2310,-0.680,-0.275
2311,-0.750,-0.285
2312,-0.810,-0.315
2313,-0.930,-0.335
2314,-1.035,-0.345
2315,-1.145,-0.385
2316,-1.170,-0.380
2317,-1.205,-0.355
2318,-1.200,-0.365
2319,-1.205,-0.360
2320,-1.220,-0.340
2321,-1.235,-0.325
2322,-1.235,-0.360
2323,-1.250,-0.360
2324,-1.250,-0.355
2325,-1.260,-0.355
2326,-1.220,-0.320
2327,-1.180,-0.305
2328,-1.170,-0.280
2329,-1.170,-0.240
2330,-1.130,-0.225
2331,-1.115,-0.235
2332,-1.095,-0.220
2333,-1.035,-0.220
2334,-0.980,-0.175
2335,-0.885,-0.145
2336,-0.800,-0.135
2337,-0.755,-0.095
2338,-0.690,-0.125
2339,-0.670,-0.115
2340,-0.620,-0.120
2341,-0.595,-0.105
2342,-0.550,-0.105
2343,-0.505,-0.090
2344,-0.465,-0.055
2345,-0.455,-0.050
2346,-0.425,-0.055
2347,-0.415,-0.075
2348,-0.420,-0.060
2349,-0.390,-0.060
2350,-0.375,-0.075
2351,-0.350,-0.040
2352,-0.310,-0.020
2353,-0.260,-0.020
2354,-0.225,0.000
2355,-0.210,0.000
2356,-0.195,-0.005
2357,-0.170,0.010
2358,-0.130,-0.015
2359,-0.130,-0.010
2360,-0.095,0.005
2361,-0.045,0.030
2362,-0.055,0.035
2363,-0.060,0.020
2364,-0.040,0.035
2365,-0.055,0.005
2366,-0.030,0.005
2367,-0.020,0.000
2368,0.005,0.000
2369,0.040,0.025
2370,0.035,0.040
2371,0.010,0.035
2372,0.020,0.000
2373,-0.005,0.015
2374,-0.020,-0.035
2375,0.000,-0.040
2376,-0.020,-0.025
2377,-0.010,-0.055
2378,-0.045,-0.040
2379,-0.055,-0.055
