'sample interval','MLII','V1'
1150,-5.975,-5.580
1151,-5.965,-5.565
1152,-5.960,-5.570
1153,-5.985,-5.560
1154,-5.980,-5.575
1155,-5.975,-5.580
1156,-5.970,-5.595
1157,-5.975,-5.590
1158,-5.995,-5.590
1159,-5.995,-5.595
1160,-5.995,-5.590
1161,-5.980,-5.575
1162,-5.965,-5.550
1163,-5.960,-5.560
1164,-5.955,-5.550
1165,-5.975,-5.570
1166,-5.985,-5.590
1167,-5.995,-5.605
1168,-6.010,-5.600
1169,-6.020,-5.610
1170,-6.010,-5.605
1171,-6.015,-5.610
1172,-6.010,-5.585
1173,-6.020,-5.570
1174,-6.015,-5.560
1175,-6.000,-5.560
1176,-5.980,-5.560
1177,-6.005,-5.555
1178,-6.005,-5.585
1179,-6.020,-5.580
1180,-6.025,-5.595
1181,-6.040,-5.605
1182,-6.045,-5.605
1183,-6.045,-5.595
1184,-6.030,-5.585
1185,-6.045,-5.575
1186,-6.050,-5.565
1187,-6.040,-5.555
1188,-6.050,-5.570
1189,-6.030,-5.580
1190,-6.050,-5.600
1191,-6.040,-5.610
1192,-6.065,-5.595
1193,-6.075,-5.610
1194,-6.065,-5.610
1195,-6.075,-5.605
1196,-6.070,-5.610
1197,-6.070,-5.590
1198,-6.060,-5.580
1199,-6.040,-5.585
1200,-6.035,-5.585
1201,-6.045,-5.575
1202,-6.060,-5.595
1203,-6.065,-5.610
1204,-6.075,-5.625
1205,-6.080,-5.630
1206,-6.070,-5.635
1207,-6.075,-5.630
1208,-6.075,-5.620
1209,-6.065,-5.610
1210,-6.075,-5.605
1211,-6.070,-5.595
1212,-6.060,-5.600
1213,-6.055,-5.630
1214,-6.060,-5.630
1215,-6.070,-5.635
1216,-6.080,-5.650
1217,-6.080,-5.645
1218,-6.085,-5.635
1219,-6.080,-5.630
1220,-6.085,-5.605
1221,-6.065,-5.600
1222,-6.035,-5.600
1223,-6.050,-5.595
1224,-6.055,-5.595
1225,-6.065,-5.605
1226,-6.050,-5.615
1227,-6.075,-5.635
1228,-6.065,-5.625
1229,-6.065,-5.630
1230,-6.075,-5.625
1231,-6.055,-5.640
1232,-6.070,-5.620
1233,-6.065,-5.610
1234,-6.055,-5.625
1235,-6.045,-5.600
1236,-6.040,-5.615
1237,-6.040,-5.605
1238,-6.030,-5.615
1239,-6.035,-5.615
1240,-6.040,-5.620
1241,-6.035,-5.625
1242,-6.025,-5.620
1243,-6.010,-5.590
1244,-5.970,-5.565
1245,-5.950,-5.560
1246,-5.930,-5.550
1247,-5.910,-5.535
1248,-5.890,-5.540
1249,-5.885,-5.510
1250,-5.880,-5.520
1251,-5.855,-5.520
1252,-5.845,-5.525
1253,-5.830,-5.520
1254,-5.790,-5.520
1255,-5.755,-5.530
1256,-5.720,-5.535
1257,-5.705,-5.545
1258,-5.700,-5.565
1259,-5.710,-5.565
1260,-5.715,-5.580
1261,-5.730,-5.610
1262,-5.735,-5.640
1263,-5.735,-5.635
1264,-5.740,-5.655
1265,-5.770,-5.645
1266,-5.805,-5.645
1267,-5.850,-5.655
1268,-5.885,-5.655
1269,-5.935,-5.650
1270,-5.985,-5.640
1271,-6.015,-5.635
1272,-6.040,-5.620
1273,-6.060,-5.625
1274,-6.065,-5.640
1275,-6.080,-5.660
1276,-6.080,-5.670
1277,-6.085,-5.675
1278,-6.090,-5.680
1279,-6.095,-5.680
1280,-6.085,-5.655
1281,-6.080,-5.650
1282,-6.070,-5.635
1283,-6.080,-5.640
1284,-6.080,-5.640
1285,-6.080,-5.640
1286,-6.080,-5.640
1287,-6.085,-5.640
1288,-6.090,-5.655
1289,-6.090,-5.660
1290,-6.100,-5.655
1291,-6.090,-5.660
1292,-6.090,-5.650
1293,-6.090,-5.655
1294,-6.070,-5.645
1295,-6.050,-5.640
1296,-6.065,-5.645
1297,-6.045,-5.645
1298,-6.050,-5.645
1299,-6.065,-5.650
1300,-6.065,-5.660
1301,-6.100,-5.670
1302,-6.140,-5.660
1303,-6.160,-5.620
1304,-6.135,-5.560
1305,-6.080,-5.485
1306,-5.980,-5.460
1307,-5.815,-5.395
1308,-5.600,-5.395
1309,-5.345,-5.440
1310,-5.030,-5.535
1311,-4.725,-5.670
1312,-4.405,-5.840
1313,-4.165,-6.050
1314,-4.005,-6.250
1315,-3.950,-6.465
1316,-3.955,-6.600
1317,-4.025,-6.675
1318,-4.195,-6.685
1319,-4.480,-6.660
1320,-4.890,-6.615
1321,-5.385,-6.565
1322,-5.825,-6.500
1323,-6.130,-6.445
1324,-6.205,-6.365
1325,-6.170,-6.255
1326,-6.020,-6.155
1327,-5.890,-6.080
1328,-5.830,-6.005
1329,-5.820,-5.915
1330,-5.840,-5.840
1331,-5.890,-5.770
1332,-5.965,-5.725
1333,-6.025,-5.680
1334,-6.035,-5.655
1335,-6.045,-5.650
1336,-6.055,-5.640
1337,-6.065,-5.640
1338,-6.065,-5.635
1339,-6.060,-5.640
1340,-6.060,-5.615
1341,-6.055,-5.590
1342,-6.055,-5.590
1343,-6.045,-5.580
1344,-6.055,-5.565
1345,-6.065,-5.585
1346,-6.070,-5.600
1347,-6.075,-5.590
1348,-6.085,-5.595
1349,-6.095,-5.600
1350,-6.120,-5.610
1351,-6.105,-5.600
1352,-6.100,-5.575
1353,-6.105,-5.570
1354,-6.090,-5.565
1355,-6.085,-5.540
1356,-6.085,-5.540
1357,-6.095,-5.545
1358,-6.100,-5.555
1359,-6.090,-5.560
1360,-6.090,-5.580
1361,-6.100,-5.575
1362,-6.110,-5.575
1363,-6.085,-5.565
1364,-6.090,-5.565
1365,-6.080,-5.560
1366,-6.065,-5.555
1367,-6.060,-5.540
1368,-6.060,-5.555
1369,-6.065,-5.545
1370,-6.065,-5.555
1371,-6.070,-5.560
1372,-6.080,-5.585
1373,-6.080,-5.580
1374,-6.080,-5.590
1375,-6.070,-5.575
1376,-6.065,-5.580
1377,-6.065,-5.560
1378,-6.050,-5.555
1379,-6.030,-5.530
1380,-6.030,-5.530
1381,-6.030,-5.525
1382,-6.045,-5.530
1383,-6.030,-5.565
1384,-6.040,-5.575
1385,-6.055,-5.560
1386,-6.040,-5.555
1387,-6.035,-5.550
1388,-6.025,-5.565
1389,-6.000,-5.545
1390,-5.990,-5.525
1391,-5.980,-5.515
1392,-5.970,-5.525
1393,-5.985,-5.530
1394,-5.975,-5.530
1395,-5.955,-5.555
1396,-5.960,-5.565
1397,-5.945,-5.545
1398,-5.930,-5.545
1399,-5.935,-5.540
1400,-5.900,-5.530
1401,-5.905,-5.505
1402,-5.875,-5.505
1403,-5.855,-5.485
1404,-5.830,-5.490
1405,-5.830,-5.495
1406,-5.825,-5.510
1407,-5.795,-5.510
1408,-5.790,-5.530
1409,-5.770,-5.520
1410,-5.765,-5.540
1411,-5.745,-5.505
1412,-5.725,-5.510
1413,-5.710,-5.495
1414,-5.685,-5.490
1415,-5.655,-5.485
1416,-5.630,-5.480
1417,-5.620,-5.510
1418,-5.605,-5.510
1419,-5.605,-5.535
1420,-5.595,-5.530
1421,-5.590,-5.545
1422,-5.595,-5.560
1423,-5.560,-5.550
1424,-5.545,-5.505
1425,-5.520,-5.510
1426,-5.510,-5.500
1427,-5.485,-5.505
1428,-5.485,-5.515
1429,-5.475,-5.520
1430,-5.470,-5.520
1431,-5.470,-5.555
1432,-5.480,-5.560
1433,-5.490,-5.560
1434,-5.510,-5.565
1435,-5.515,-5.565
1436,-5.530,-5.550
1437,-5.545,-5.545
1438,-5.560,-5.535
1439,-5.570,-5.520
1440,-5.610,-5.540
1441,-5.630,-5.530
1442,-5.670,-5.545
1443,-5.715,-5.555
1444,-5.740,-5.565
1445,-5.775,-5.570
1446,-5.800,-5.585
1447,-5.820,-5.570
1448,-5.835,-5.560
1449,-5.865,-5.545
1450,-5.865,-5.530
1451,-5.885,-5.515
1452,-5.895,-5.540
1453,-5.910,-5.545
1454,-5.920,-5.570
1455,-5.950,-5.565
1456,-5.960,-5.580
1457,-5.970,-5.580
1458,-5.990,-5.605
1459,-6.000,-5.605
1460,-6.010,-5.595
1461,-6.015,-5.585
1462,-6.010,-5.575
1463,-5.990,-5.570
1464,-5.995,-5.580
1465,-6.010,-5.590
1466,-6.005,-5.600
1467,-6.005,-5.595
1468,-6.030,-5.600
1469,-6.040,-5.605
1470,-6.035,-5.600
1471,-6.045,-5.585
1472,-6.040,-5.565
1473,-6.030,-5.565
1474,-6.030,-5.535
1475,-6.020,-5.560
1476,-6.020,-5.560
1477,-6.020,-5.570
1478,-6.035,-5.565
1479,-6.040,-5.585
1480,-6.045,-5.590
1481,-6.050,-5.580
1482,-6.045,-5.590
1483,-6.045,-5.605
1484,-6.035,-5.575
1485,-6.020,-5.590
1486,-6.000,-5.585
1487,-6.000,-5.560
1488,-5.985,-5.570
1489,-5.985,-5.585
1490,-6.010,-5.585
1491,-6.010,-5.595
1492,-6.020,-5.605
1493,-6.040,-5.595
1494,-6.020,-5.595
1495,-6.010,-5.600
1496,-6.010,-5.595
1497,-6.010,-5.580
1498,-5.995,-5.580
1499,-6.000,-5.565
1500,-5.995,-5.580
1501,-5.980,-5.580
1502,-5.980,-5.590
1503,-6.000,-5.600
1504,-6.000,-5.605
1505,-6.020,-5.615
1506,-6.015,-5.610
1507,-6.040,-5.625
1508,-6.025,-5.605
1509,-6.010,-5.610
1510,-5.990,-5.600
1511,-6.000,-5.585
1512,-5.995,-5.590
1513,-6.005,-5.575
1514,-6.010,-5.575
1515,-6.025,-5.600
1516,-6.025,-5.605
1517,-6.020,-5.610
1518,-6.035,-5.610
1519,-6.040,-5.620
1520,-6.040,-5.610
1521,-6.025,-5.590
1522,-6.035,-5.585
1523,-6.035,-5.565
1524,-6.010,-5.580
1525,-6.045,-5.590
1526,-6.045,-5.605
1527,-6.050,-5.610
1528,-6.050,-5.610
1529,-6.055,-5.625
1530,-6.065,-5.640
1531,-6.055,-5.615
1532,-6.045,-5.620
1533,-6.050,-5.595
1534,-6.040,-5.605
1535,-6.040,-5.580
1536,-6.030,-5.580
1537,-6.030,-5.590
1538,-6.050,-5.595
1539,-6.065,-5.610
1540,-6.075,-5.620
1541,-6.080,-5.620
1542,-6.085,-5.640
1543,-6.075,-5.620
1544,-6.080,-5.615
1545,-6.065,-5.600
1546,-6.060,-5.605
1547,-6.055,-5.600
1548,-6.060,-5.595
1549,-6.060,-5.605
1550,-6.050,-5.615
1551,-6.065,-5.605
1552,-6.075,-5.640
1553,-6.075,-5.635
1554,-6.085,-5.635
1555,-6.070,-5.635
1556,-6.075,-5.615
1557,-6.070,-5.600
1558,-6.080,-5.590
1559,-6.065,-5.590
1560,-6.070,-5.590
1561,-6.075,-5.590
1562,-6.065,-5.595
1563,-6.075,-5.615
1564,-6.085,-5.615
1565,-6.105,-5.630
1566,-6.110,-5.630
1567,-6.085,-5.620
1568,-6.085,-5.615
1569,-6.080,-5.610
1570,-6.075,-5.575
1571,-6.080,-5.590
1572,-6.060,-5.600
1573,-6.065,-5.595
1574,-6.060,-5.600
1575,-6.060,-5.600
1576,-6.050,-5.605
1577,-6.060,-5.610
1578,-6.040,-5.625
1579,-6.040,-5.580
1580,-6.020,-5.560
1581,-6.005,-5.550
1582,-5.960,-5.530
1583,-5.955,-5.510
1584,-5.935,-5.500
1585,-5.910,-5.515
1586,-5.920,-5.510
1587,-5.905,-5.520
1588,-5.870,-5.525
1589,-5.855,-5.515
1590,-5.810,-5.525
1591,-5.770,-5.540
1592,-5.770,-5.545
1593,-5.760,-5.575
1594,-5.760,-5.595
1595,-5.765,-5.590
1596,-5.760,-5.615
1597,-5.770,-5.620
1598,-5.785,-5.625
1599,-5.780,-5.635
1600,-5.790,-5.650
1601,-5.840,-5.650
1602,-5.855,-5.635
1603,-5.905,-5.650
1604,-5.950,-5.640
1605,-6.005,-5.640
1606,-6.050,-5.625
1607,-6.065,-5.620
1608,-6.080,-5.615
1609,-6.095,-5.620
1610,-6.095,-5.640
1611,-6.120,-5.660
1612,-6.140,-5.665
1613,-6.135,-5.670
1614,-6.135,-5.675
1615,-6.140,-5.675
1616,-6.135,-5.665
1617,-6.130,-5.665
1618,-6.130,-5.645
1619,-6.130,-5.625
1620,-6.130,-5.655
1621,-6.135,-5.640
1622,-6.130,-5.645
1623,-6.135,-5.660
1624,-6.155,-5.660
1625,-6.155,-5.650
1626,-6.150,-5.660
1627,-6.160,-5.660
1628,-6.160,-5.660
1629,-6.160,-5.640
1630,-6.135,-5.640
1631,-6.130,-5.635
1632,-6.125,-5.645
1633,-6.110,-5.630
1634,-6.115,-5.650
1635,-6.120,-5.655
1636,-6.130,-5.665
1637,-6.160,-5.670
1638,-6.165,-5.645
1639,-6.195,-5.660
1640,-6.215,-5.615
1641,-6.195,-5.555
1642,-6.115,-5.495
1643,-5.990,-5.440
1644,-5.800,-5.410
1645,-5.550,-5.435
1646,-5.225,-5.510
1647,-4.865,-5.650
1648,-4.530,-5.820
1649,-4.240,-6.030
1650,-4.065,-6.275
1651,-4.010,-6.455
1652,-4.060,-6.590
1653,-4.210,-6.655
1654,-4.505,-6.635
1655,-4.925,-6.575
1656,-5.415,-6.505
1657,-5.880,-6.445
1658,-6.190,-6.380
1659,-6.305,-6.300
1660,-6.255,-6.205
1661,-6.125,-6.120
1662,-6.000,-6.050
1663,-5.935,-5.970
1664,-5.915,-5.890
1665,-5.960,-5.825
1666,-6.005,-5.755
1667,-6.065,-5.685
1668,-6.110,-5.655
1669,-6.130,-5.635
1670,-6.145,-5.615
1671,-6.140,-5.630
1672,-6.155,-5.635
1673,-6.160,-5.630
1674,-6.175,-5.640
1675,-6.175,-5.615
1676,-6.175,-5.600
1677,-6.170,-5.575
1678,-6.165,-5.570
1679,-6.165,-5.555
1680,-6.160,-5.570
1681,-6.175,-5.565
1682,-6.170,-5.570
1683,-6.175,-5.580
1684,-6.185,-5.595
1685,-6.200,-5.585
1686,-6.190,-5.590
1687,-6.195,-5.590
1688,-6.180,-5.570
1689,-6.200,-5.560
1690,-6.190,-5.545
1691,-6.190,-5.550
1692,-6.185,-5.530
1693,-6.190,-5.545
1694,-6.185,-5.550
1695,-6.180,-5.575
1696,-6.185,-5.565
1697,-6.195,-5.585
1698,-6.210,-5.595
1699,-6.195,-5.575
1700,-6.190,-5.565
1701,-6.195,-5.575
1702,-6.175,-5.565
1703,-6.160,-5.550
1704,-6.155,-5.560
1705,-6.165,-5.565
1706,-6.175,-5.555
1707,-6.175,-5.580
1708,-6.180,-5.585
1709,-6.180,-5.575
1710,-6.200,-5.585
1711,-6.175,-5.575
1712,-6.180,-5.570
1713,-6.155,-5.560
1714,-6.135,-5.545
1715,-6.135,-5.535
1716,-6.120,-5.530
1717,-6.115,-5.535
1718,-6.125,-5.560
1719,-6.130,-5.560
1720,-6.135,-5.580
1721,-6.130,-5.580
1722,-6.125,-5.580
1723,-6.105,-5.580
1724,-6.095,-5.550
1725,-6.080,-5.570
1726,-6.060,-5.560
1727,-6.035,-5.540
1728,-6.030,-5.545
1729,-6.025,-5.560
1730,-6.020,-5.565
1731,-6.015,-5.565
1732,-6.000,-5.565
1733,-6.000,-5.560
1734,-6.010,-5.555
1735,-6.000,-5.555
1736,-5.970,-5.535
1737,-5.935,-5.540
1738,-5.905,-5.525
1739,-5.870,-5.515
1740,-5.855,-5.515
1741,-5.835,-5.555
1742,-5.825,-5.550
1743,-5.825,-5.555
1744,-5.810,-5.570
1745,-5.805,-5.580
1746,-5.790,-5.600
1747,-5.780,-5.600
1748,-5.750,-5.590
1749,-5.755,-5.585
1750,-5.710,-5.590
1751,-5.680,-5.575
1752,-5.675,-5.575
1753,-5.650,-5.565
1754,-5.640,-5.575
1755,-5.640,-5.585
1756,-5.630,-5.590
1757,-5.630,-5.590
1758,-5.630,-5.595
1759,-5.620,-5.595
1760,-5.610,-5.595
1761,-5.600,-5.575
1762,-5.590,-5.570
1763,-5.585,-5.575
1764,-5.580,-5.570
1765,-5.600,-5.575
1766,-5.615,-5.570
1767,-5.650,-5.590
1768,-5.665,-5.595
1769,-5.705,-5.595
1770,-5.725,-5.595
1771,-5.755,-5.595
1772,-5.770,-5.580
1773,-5.790,-5.560
1774,-5.830,-5.555
1775,-5.840,-5.540
1776,-5.865,-5.525
1777,-5.895,-5.545
1778,-5.935,-5.530
1779,-5.960,-5.550
1780,-5.985,-5.550
1781,-6.020,-5.555
1782,-6.040,-5.570
1783,-6.040,-5.560
1784,-6.065,-5.565
1785,-6.065,-5.560
1786,-6.080,-5.555
1787,-6.095,-5.540
1788,-6.095,-5.540
1789,-6.110,-5.545
1790,-6.125,-5.560
1791,-6.125,-5.565
1792,-6.150,-5.575
1793,-6.165,-5.585
1794,-6.185,-5.605
1795,-6.180,-5.600
1796,-6.165,-5.590
1797,-6.155,-5.580
1798,-6.150,-5.570
1799,-6.160,-5.560
1800,-6.150,-5.560
1801,-6.170,-5.565
1802,-6.180,-5.570
1803,-6.180,-5.570
1804,-6.180,-5.575
1805,-6.190,-5.575
1806,-6.190,-5.580
1807,-6.185,-5.575
1808,-6.180,-5.570
1809,-6.165,-5.575
1810,-6.155,-5.570
1811,-6.150,-5.550
1812,-6.135,-5.565
1813,-6.130,-5.560
1814,-6.135,-5.565
1815,-6.160,-5.580
1816,-6.160,-5.595
1817,-6.150,-5.600
1818,-6.155,-5.590
1819,-6.170,-5.595
1820,-6.145,-5.600
1821,-6.130,-5.585
1822,-6.140,-5.555
1823,-6.125,-5.550
1824,-6.115,-5.545
1825,-6.100,-5.565
1826,-6.110,-5.565
1827,-6.125,-5.580
1828,-6.130,-5.580
1829,-6.135,-5.590
1830,-6.125,-5.590
1831,-6.135,-5.590
1832,-6.130,-5.585
1833,-6.115,-5.590
1834,-6.105,-5.570
1835,-6.095,-5.555
1836,-6.095,-5.555
1837,-6.085,-5.565
1838,-6.085,-5.595
1839,-6.115,-5.590
1840,-6.115,-5.595
1841,-6.120,-5.590
1842,-6.125,-5.620
1843,-6.140,-5.610
1844,-6.125,-5.595
1845,-6.125,-5.580
1846,-6.120,-5.565
1847,-6.095,-5.560
1848,-6.105,-5.565
1849,-6.125,-5.555
1850,-6.120,-5.585
1851,-6.140,-5.590
1852,-6.140,-5.595
1853,-6.150,-5.605
1854,-6.130,-5.600
1855,-6.130,-5.585
1856,-6.135,-5.595
1857,-6.130,-5.580
1858,-6.120,-5.575
1859,-6.115,-5.575
1860,-6.130,-5.575
1861,-6.125,-5.585
1862,-6.135,-5.605
1863,-6.150,-5.605
1864,-6.145,-5.605
1865,-6.165,-5.620
1866,-6.180,-5.610
1867,-6.170,-5.620
1868,-6.160,-5.595
1869,-6.160,-5.570
1870,-6.150,-5.565
1871,-6.155,-5.575
1872,-6.135,-5.565
1873,-6.150,-5.585
1874,-6.155,-5.570
1875,-6.160,-5.590
1876,-6.155,-5.600
1877,-6.170,-5.610
1878,-6.180,-5.620
1879,-6.195,-5.615
1880,-6.180,-5.620
1881,-6.170,-5.600
1882,-6.165,-5.595
1883,-6.160,-5.575
1884,-6.150,-5.590
1885,-6.150,-5.590
1886,-6.155,-5.615
1887,-6.165,-5.605
1888,-6.170,-5.605
1889,-6.180,-5.620
1890,-6.185,-5.625
1891,-6.195,-5.595
1892,-6.180,-5.615
1893,-6.170,-5.590
1894,-6.155,-5.570
1895,-6.155,-5.565
1896,-6.135,-5.570
1897,-6.130,-5.570
1898,-6.115,-5.570
1899,-6.115,-5.580
1900,-6.105,-5.590
1901,-6.105,-5.580
1902,-6.090,-5.575
1903,-6.070,-5.570
1904,-6.065,-5.550
1905,-6.045,-5.555
1906,-6.030,-5.535
1907,-6.010,-5.525
1908,-5.985,-5.500
1909,-5.980,-5.520
1910,-5.945,-5.510
1911,-5.930,-5.510
1912,-5.890,-5.510
1913,-5.860,-5.525
1914,-5.840,-5.545
1915,-5.830,-5.555
1916,-5.815,-5.585
1917,-5.820,-5.580
1918,-5.825,-5.595
1919,-5.840,-5.590
1920,-5.815,-5.605
1921,-5.830,-5.595
1922,-5.840,-5.625
1923,-5.875,-5.635
1924,-5.920,-5.645
1925,-5.960,-5.665
1926,-6.020,-5.675
1927,-6.085,-5.675
1928,-6.135,-5.655
1929,-6.165,-5.635
1930,-6.160,-5.635
1931,-6.175,-5.620
1932,-6.180,-5.610
1933,-6.165,-5.610
1934,-6.175,-5.635
1935,-6.170,-5.635
1936,-6.195,-5.635
1937,-6.205,-5.665
1938,-6.200,-5.665
1939,-6.200,-5.660
1940,-6.200,-5.650
1941,-6.190,-5.640
1942,-6.185,-5.625
1943,-6.195,-5.630
1944,-6.190,-5.635
1945,-6.200,-5.625
1946,-6.210,-5.645
1947,-6.205,-5.650
1948,-6.220,-5.645
1949,-6.205,-5.675
1950,-6.220,-5.675
1951,-6.225,-5.665
1952,-6.205,-5.645
1953,-6.195,-5.640
1954,-6.175,-5.635
1955,-6.185,-5.615
1956,-6.170,-5.615
1957,-6.175,-5.610
1958,-6.180,-5.620
1959,-6.205,-5.615
1960,-6.240,-5.595
1961,-6.240,-5.580
1962,-6.210,-5.535
1963,-6.110,-5.470
1964,-5.955,-5.430
1965,-5.695,-5.425
1966,-5.375,-5.475
1967,-4.975,-5.585
1968,-4.585,-5.775
1969,-4.255,-6.015
1970,-4.055,-6.275
1971,-3.955,-6.495
1972,-4.010,-6.645
1973,-4.220,-6.690
1974,-4.595,-6.670
1975,-5.135,-6.610
1976,-5.695,-6.510
1977,-6.120,-6.405
1978,-6.330,-6.300
1979,-6.330,-6.175
1980,-6.205,-6.070
1981,-6.075,-5.980
1982,-5.975,-5.930
1983,-5.950,-5.875
1984,-5.975,-5.805
1985,-6.055,-5.765
1986,-6.110,-5.715
1987,-6.155,-5.680
1988,-6.170,-5.660
1989,-6.205,-5.630
1990,-6.175,-5.630
1991,-6.180,-5.615
1992,-6.145,-5.605
1993,-6.155,-5.605
1994,-6.165,-5.590
1995,-6.170,-5.605
1996,-6.175,-5.585
1997,-6.210,-5.605
1998,-6.210,-5.605
1999,-6.205,-5.600
2000,-6.205,-5.575
2001,-6.200,-5.570
2002,-6.200,-5.565
2003,-6.190,-5.565
2004,-6.175,-5.555
2005,-6.185,-5.550
2006,-6.190,-5.545
2007,-6.180,-5.570
2008,-6.200,-5.585
2009,-6.210,-5.590
2010,-6.210,-5.605
2011,-6.210,-5.595
2012,-6.205,-5.575
2013,-6.190,-5.570
2014,-6.190,-5.570
2015,-6.170,-5.565
2016,-6.165,-5.560
2017,-6.175,-5.555
2018,-6.185,-5.550
2019,-6.185,-5.570
2020,-6.160,-5.585
2021,-6.180,-5.605
2022,-6.175,-5.600
2023,-6.170,-5.600
2024,-6.185,-5.580
2025,-6.160,-5.580
2026,-6.150,-5.575
2027,-6.140,-5.560
2028,-6.145,-5.570
2029,-6.130,-5.560
2030,-6.110,-5.575
2031,-6.115,-5.575
2032,-6.110,-5.580
2033,-6.110,-5.590
2034,-6.105,-5.575
2035,-6.100,-5.575
2036,-6.090,-5.560
2037,-6.075,-5.555
2038,-6.055,-5.535
2039,-6.055,-5.535
2040,-6.030,-5.530
2041,-6.025,-5.530
2042,-6.025,-5.535
2043,-6.010,-5.560
2044,-6.020,-5.535
2045,-6.035,-5.570
2046,-6.025,-5.575
2047,-6.000,-5.555
2048,-5.965,-5.555
2049,-5.940,-5.545
2050,-5.935,-5.530
2051,-5.895,-5.530
2052,-5.885,-5.535
2053,-5.865,-5.535
2054,-5.830,-5.530
2055,-5.845,-5.545
2056,-5.815,-5.535
2057,-5.795,-5.555
2058,-5.760,-5.540
2059,-5.745,-5.550
2060,-5.725,-5.545
2061,-5.690,-5.530
2062,-5.670,-5.520
2063,-5.650,-5.530
2064,-5.630,-5.515
2065,-5.605,-5.530
2066,-5.590,-5.540
2067,-5.590,-5.560
2068,-5.570,-5.560
2069,-5.565,-5.575
2070,-5.540,-5.570
2071,-5.545,-5.570
2072,-5.535,-5.575
2073,-5.530,-5.560
2074,-5.515,-5.565
2075,-5.515,-5.560
2076,-5.490,-5.530
2077,-5.520,-5.550
2078,-5.530,-5.570
2079,-5.570,-5.585
2080,-5.605,-5.570
2081,-5.620,-5.575
2082,-5.650,-5.575
2083,-5.705,-5.570
2084,-5.735,-5.570
2085,-5.740,-5.540
2086,-5.770,-5.545
2087,-5.785,-5.540
2088,-5.825,-5.525
2089,-5.860,-5.540
2090,-5.885,-5.545
2091,-5.920,-5.550
2092,-5.950,-5.560
2093,-5.970,-5.580
2094,-5.980,-5.585
2095,-6.005,-5.590
2096,-6.030,-5.580
2097,-6.025,-5.565
2098,-6.035,-5.570
2099,-6.040,-5.565
2100,-6.050,-5.545
2101,-6.050,-5.560
2102,-6.075,-5.575
2103,-6.080,-5.570
2104,-6.090,-5.565
2105,-6.095,-5.590
2106,-6.105,-5.590
2107,-6.115,-5.605
2108,-6.120,-5.600
2109,-6.100,-5.580
2110,-6.110,-5.585
2111,-6.095,-5.585
2112,-6.080,-5.580
2113,-6.085,-5.600
2114,-6.100,-5.585
2115,-6.105,-5.605
2116,-6.110,-5.600
2117,-6.115,-5.605
2118,-6.100,-5.620
2119,-6.105,-5.610
2120,-6.105,-5.605
2121,-6.085,-5.595
2122,-6.065,-5.580
2123,-6.065,-5.565
2124,-6.045,-5.560
2125,-6.045,-5.565
2126,-6.060,-5.575
2127,-6.070,-5.585
2128,-6.075,-5.590
2129,-6.075,-5.610
2130,-6.055,-5.615
2131,-6.065,-5.610
2132,-6.065,-5.610
2133,-6.050,-5.580
2134,-6.035,-5.595
2135,-6.035,-5.580
2136,-6.030,-5.595
2137,-6.035,-5.595
2138,-6.040,-5.595
2139,-6.050,-5.615
2140,-6.060,-5.625
2141,-6.040,-5.630
2142,-6.045,-5.625
2143,-6.055,-5.625
2144,-6.035,-5.620
2145,-6.025,-5.605
2146,-6.015,-5.595
2147,-6.005,-5.595
2148,-6.010,-5.600
2149,-6.020,-5.575
2150,-6.020,-5.610
2151,-6.025,-5.605
2152,-6.025,-5.605
2153,-6.035,-5.635
2154,-6.050,-5.635
2155,-6.045,-5.620
2156,-6.050,-5.645
2157,-6.035,-5.630
2158,-6.040,-5.610
2159,-6.035,-5.610
2160,-6.040,-5.610
2161,-6.035,-5.605
2162,-6.040,-5.615
2163,-6.045,-5.620
2164,-6.050,-5.625
2165,-6.045,-5.650
2166,-6.065,-5.650
2167,-6.075,-5.630
2168,-6.075,-5.620
2169,-6.075,-5.615
2170,-6.060,-5.605
2171,-6.040,-5.600
2172,-6.040,-5.595
2173,-6.065,-5.615
2174,-6.065,-5.615
2175,-6.055,-5.625
2176,-6.065,-5.635
2177,-6.070,-5.625
2178,-6.085,-5.635
2179,-6.080,-5.635
2180,-6.085,-5.615
2181,-6.065,-5.610
2182,-6.070,-5.615
2183,-6.060,-5.615
2184,-6.045,-5.620
2185,-6.065,-5.610
2186,-6.070,-5.625
2187,-6.090,-5.620
2188,-6.085,-5.635
2189,-6.090,-5.645
2190,-6.090,-5.645
2191,-6.110,-5.635
2192,-6.110,-5.630
2193,-6.080,-5.615
2194,-6.095,-5.615
2195,-6.065,-5.600
2196,-6.070,-5.600
2197,-6.070,-5.600
2198,-6.080,-5.605
2199,-6.075,-5.630
2200,-6.085,-5.640
2201,-6.110,-5.625
2202,-6.095,-5.645
2203,-6.095,-5.640
2204,-6.095,-5.640
2205,-6.080,-5.630
2206,-6.080,-5.625
2207,-6.065,-5.630
2208,-6.060,-5.625
2209,-6.055,-5.630
2210,-6.050,-5.625
2211,-6.065,-5.650
2212,-6.065,-5.655
2213,-6.085,-5.660
2214,-6.070,-5.645
2215,-6.080,-5.650
2216,-6.075,-5.640
2217,-6.040,-5.610
2218,-6.025,-5.610
2219,-6.000,-5.580
2220,-5.980,-5.570
2221,-5.965,-5.575
2222,-5.970,-5.575
2223,-5.955,-5.580
2224,-5.950,-5.570
