'sample interval','MLII','V1'
1150,-6.165,-5.590
1151,-6.170,-5.590
1152,-6.155,-5.585
1153,-6.175,-5.595
1154,-6.165,-5.570
1155,-6.160,-5.575
1156,-6.155,-5.555
1157,-6.135,-5.545
1158,-6.145,-5.560
1159,-6.130,-5.550
1160,-6.140,-5.545
1161,-6.130,-5.560
1162,-6.140,-5.580
1163,-6.115,-5.595
1164,-6.115,-5.590
1165,-6.110,-5.590
1166,-6.105,-5.555
1167,-6.120,-5.575
1168,-6.150,-5.550
1169,-6.155,-5.545
1170,-6.165,-5.555
1171,-6.185,-5.590
1172,-6.200,-5.600
1173,-6.210,-5.605
1174,-6.215,-5.625
1175,-6.200,-5.635
1176,-6.175,-5.640
1177,-6.165,-5.620
1178,-6.160,-5.595
1179,-6.170,-5.585
1180,-6.160,-5.575
1181,-6.170,-5.590
1182,-6.175,-5.600
1183,-6.155,-5.615
1184,-6.145,-5.620
1185,-6.140,-5.620
1186,-6.115,-5.635
1187,-6.105,-5.610
1188,-6.080,-5.590
1189,-6.070,-5.550
1190,-6.070,-5.520
1191,-6.080,-5.525
1192,-6.070,-5.530
1193,-6.085,-5.530
1194,-6.105,-5.545
1195,-6.100,-5.565
1196,-6.085,-5.585
1197,-6.065,-5.620
1198,-6.080,-5.625
1199,-6.075,-5.635
1200,-6.070,-5.645
1201,-6.080,-5.640
1202,-6.070,-5.635
1203,-6.055,-5.635
1204,-6.030,-5.620
1205,-5.980,-5.630
1206,-5.945,-5.620
1207,-5.920,-5.620
1208,-5.915,-5.600
1209,-5.905,-5.555
1210,-5.930,-5.515
1211,-5.955,-5.485
1212,-5.975,-5.490
1213,-6.005,-5.475
1214,-6.015,-5.525
1215,-6.025,-5.540
1216,-6.020,-5.580
1217,-5.995,-5.580
1218,-5.960,-5.570
1219,-5.925,-5.520
1220,-5.925,-5.465
1221,-5.910,-5.455
1222,-5.925,-5.410
1223,-5.930,-5.390
1224,-5.960,-5.380
1225,-5.975,-5.390
1226,-5.990,-5.415
1227,-6.015,-5.440
1228,-6.035,-5.475
1229,-6.055,-5.480
1230,-6.070,-5.505
1231,-6.080,-5.505
1232,-6.090,-5.525
1233,-6.085,-5.525
1234,-6.095,-5.535
1235,-6.085,-5.540
1236,-6.090,-5.570
1237,-6.095,-5.550
1238,-6.105,-5.565
1239,-6.115,-5.560
1240,-6.130,-5.560
1241,-6.120,-5.550
1242,-6.115,-5.575
1243,-6.125,-5.570
1244,-6.145,-5.565
1245,-6.165,-5.580
1246,-6.175,-5.545
1247,-6.185,-5.570
1248,-6.185,-5.595
1249,-6.195,-5.595
1250,-6.195,-5.610
1251,-6.180,-5.595
1252,-6.180,-5.585
1253,-6.180,-5.575
1254,-6.170,-5.625
1255,-6.165,-5.615
1256,-6.180,-5.650
1257,-6.185,-5.660
1258,-6.225,-5.655
1259,-6.245,-5.665
1260,-6.285,-5.675
1261,-6.295,-5.670
1262,-6.285,-5.675
1263,-6.250,-5.685
1264,-6.215,-5.685
1265,-6.210,-5.670
1266,-6.195,-5.655
1267,-6.200,-5.665
1268,-6.175,-5.710
1269,-6.180,-5.765
1270,-6.120,-5.860
1271,-6.030,-5.960
1272,-5.925,-6.090
1273,-5.780,-6.220
1274,-5.635,-6.325
1275,-5.480,-6.435
1276,-5.360,-6.495
1277,-5.305,-6.535
1278,-5.310,-6.475
1279,-5.325,-6.370
1280,-5.320,-6.230
1281,-5.280,-6.090
1282,-5.185,-5.910
1283,-5.050,-5.755
1284,-4.915,-5.575
1285,-4.840,-5.340
1286,-4.845,-5.035
1287,-4.980,-4.750
1288,-5.240,-4.505
1289,-5.615,-4.390
1290,-6.025,-4.430
1291,-6.400,-4.605
1292,-6.695,-4.880
1293,-6.885,-5.160
1294,-6.985,-5.390
1295,-7.025,-5.515
1296,-7.060,-5.580
1297,-7.090,-5.610
1298,-7.120,-5.660
1299,-7.150,-5.700
1300,-7.165,-5.750
1301,-7.170,-5.780
1302,-7.180,-5.790
1303,-7.205,-5.785
1304,-7.205,-5.795
1305,-7.215,-5.760
1306,-7.195,-5.745
1307,-7.165,-5.750
1308,-7.145,-5.765
1309,-7.095,-5.795
1310,-7.015,-5.790
1311,-6.905,-5.795
1312,-6.770,-5.780
1313,-6.625,-5.745
1314,-6.475,-5.705
1315,-6.365,-5.625
1316,-6.270,-5.580
1317,-6.205,-5.535
1318,-6.185,-5.505
1319,-6.210,-5.490
1320,-6.200,-5.515
1321,-6.215,-5.505
1322,-6.210,-5.505
1323,-6.175,-5.510
1324,-6.145,-5.485
1325,-6.125,-5.465
1326,-6.110,-5.470
1327,-6.100,-5.470
1328,-6.100,-5.490
1329,-6.115,-5.500
1330,-6.130,-5.510
1331,-6.150,-5.520
1332,-6.150,-5.520
1333,-6.160,-5.520
1334,-6.160,-5.505
1335,-6.150,-5.515
1336,-6.145,-5.510
1337,-6.135,-5.520
1338,-6.150,-5.535
1339,-6.160,-5.555
1340,-6.185,-5.585
1341,-6.195,-5.610
1342,-6.220,-5.615
1343,-6.225,-5.630
1344,-6.215,-5.655
1345,-6.220,-5.650
1346,-6.235,-5.670
1347,-6.235,-5.680
1348,-6.245,-5.685
1349,-6.250,-5.710
1350,-6.230,-5.710
1351,-6.250,-5.725
1352,-6.275,-5.750
1353,-6.290,-5.785
1354,-6.325,-5.795
1355,-6.335,-5.805
1356,-6.350,-5.835
1357,-6.360,-5.850
1358,-6.360,-5.860
1359,-6.355,-5.860
1360,-6.365,-5.860
1361,-6.355,-5.865
1362,-6.370,-5.855
1363,-6.380,-5.870
1364,-6.370,-5.895
1365,-6.390,-5.925
1366,-6.390,-5.935
1367,-6.410,-5.945
1368,-6.425,-5.975
1369,-6.430,-5.965
1370,-6.445,-5.965
1371,-6.440,-5.970
1372,-6.430,-5.970
1373,-6.420,-5.965
1374,-6.405,-5.975
1375,-6.390,-5.985
1376,-6.395,-5.980
1377,-6.390,-6.000
1378,-6.385,-5.985
1379,-6.390,-5.990
1380,-6.370,-5.985
1381,-6.395,-5.980
1382,-6.355,-5.975
1383,-6.335,-5.970
1384,-6.305,-5.945
1385,-6.280,-5.930
1386,-6.275,-5.910
1387,-6.255,-5.895
1388,-6.250,-5.890
1389,-6.250,-5.885
1390,-6.240,-5.870
1391,-6.215,-5.865
1392,-6.200,-5.860
1393,-6.190,-5.830
1394,-6.175,-5.790
1395,-6.150,-5.770
1396,-6.135,-5.745
1397,-6.110,-5.720
1398,-6.110,-5.710
1399,-6.095,-5.735
1400,-6.070,-5.740
1401,-6.065,-5.745
1402,-6.065,-5.725
1403,-6.060,-5.735
1404,-6.055,-5.705
1405,-6.050,-5.680
1406,-6.045,-5.660
1407,-6.020,-5.640
1408,-6.020,-5.640
1409,-5.995,-5.630
1410,-5.990,-5.605
1411,-5.995,-5.610
1412,-5.990,-5.615
1413,-5.985,-5.620
1414,-6.000,-5.615
1415,-6.005,-5.625
1416,-6.015,-5.620
1417,-6.010,-5.615
1418,-6.010,-5.615
1419,-6.010,-5.595
1420,-6.000,-5.590
1421,-6.000,-5.565
1422,-5.975,-5.570
1423,-5.985,-5.575
1424,-5.975,-5.565
1425,-6.000,-5.590
1426,-6.005,-5.590
1427,-6.000,-5.615
1428,-6.005,-5.615
1429,-6.010,-5.620
1430,-6.005,-5.600
1431,-6.020,-5.585
1432,-6.000,-5.575
1433,-5.990,-5.560
1434,-5.990,-5.565
1435,-6.005,-5.565
1436,-5.995,-5.565
1437,-6.005,-5.570
1438,-6.020,-5.575
1439,-6.025,-5.590
1440,-6.010,-5.610
1441,-6.020,-5.600
1442,-6.025,-5.600
1443,-6.015,-5.570
1444,-6.010,-5.560
1445,-6.010,-5.555
1446,-5.990,-5.540
1447,-5.990,-5.550
1448,-6.010,-5.555
1449,-6.005,-5.585
1450,-6.040,-5.600
1451,-6.030,-5.605
1452,-6.035,-5.595
1453,-6.025,-5.605
1454,-6.040,-5.600
1455,-6.000,-5.595
1456,-6.005,-5.585
1457,-5.980,-5.580
1458,-5.985,-5.575
1459,-6.000,-5.575
1460,-5.990,-5.600
1461,-5.995,-5.615
1462,-6.005,-5.615
1463,-6.010,-5.630
1464,-6.015,-5.630
1465,-6.015,-5.620
1466,-6.010,-5.620
1467,-6.000,-5.595
1468,-5.985,-5.595
1469,-5.975,-5.575
1470,-5.975,-5.595
1471,-5.990,-5.605
1472,-6.005,-5.600
1473,-6.005,-5.620
1474,-6.000,-5.620
1475,-6.000,-5.645
1476,-6.010,-5.635
1477,-6.010,-5.630
1478,-5.995,-5.620
1479,-5.990,-5.620
1480,-5.995,-5.605
1481,-5.970,-5.595
1482,-5.970,-5.605
1483,-5.975,-5.600
1484,-5.970,-5.620
1485,-5.980,-5.620
1486,-5.980,-5.625
1487,-5.990,-5.635
1488,-5.985,-5.625
1489,-6.010,-5.655
1490,-5.995,-5.635
1491,-5.975,-5.640
1492,-5.955,-5.600
1493,-5.955,-5.605
1494,-5.945,-5.590
1495,-5.960,-5.585
1496,-5.960,-5.575
1497,-5.935,-5.570
1498,-5.945,-5.590
1499,-5.945,-5.610
1500,-5.940,-5.590
1501,-5.940,-5.615
1502,-5.915,-5.605
1503,-5.915,-5.600
1504,-5.885,-5.625
1505,-5.870,-5.610
1506,-5.850,-5.635
1507,-5.840,-5.655
1508,-5.850,-5.645
1509,-5.850,-5.665
1510,-5.840,-5.670
1511,-5.825,-5.670
1512,-5.800,-5.660
1513,-5.790,-5.660
1514,-5.775,-5.615
1515,-5.780,-5.590
1516,-5.780,-5.565
1517,-5.770,-5.550
1518,-5.765,-5.555
1519,-5.810,-5.580
1520,-5.820,-5.585
1521,-5.845,-5.615
1522,-5.855,-5.625
1523,-5.845,-5.620
1524,-5.830,-5.615
1525,-5.790,-5.575
1526,-5.765,-5.545
1527,-5.735,-5.490
1528,-5.730,-5.450
1529,-5.725,-5.425
1530,-5.745,-5.420
1531,-5.800,-5.455
1532,-5.830,-5.485
1533,-5.855,-5.530
1534,-5.880,-5.600
1535,-5.900,-5.615
1536,-5.905,-5.610
1537,-5.925,-5.595
1538,-5.940,-5.570
1539,-5.935,-5.565
1540,-5.950,-5.565
1541,-5.945,-5.560
1542,-5.935,-5.575
1543,-5.945,-5.600
1544,-5.975,-5.625
1545,-5.975,-5.640
1546,-5.980,-5.635
1547,-5.980,-5.635
1548,-5.985,-5.620
1549,-5.990,-5.590
1550,-5.995,-5.605
1551,-5.970,-5.590
1552,-5.960,-5.605
1553,-5.965,-5.600
1554,-5.960,-5.605
1555,-5.970,-5.610
1556,-5.965,-5.620
1557,-5.965,-5.630
1558,-5.965,-5.645
1559,-5.970,-5.655
1560,-5.965,-5.645
1561,-5.965,-5.655
1562,-5.960,-5.650
1563,-5.945,-5.640
1564,-5.960,-5.635
1565,-5.945,-5.640
1566,-5.945,-5.640
1567,-5.945,-5.655
1568,-5.955,-5.675
1569,-5.980,-5.700
1570,-5.995,-5.725
1571,-6.015,-5.770
1572,-6.025,-5.845
1573,-6.015,-5.890
1574,-5.960,-5.990
1575,-5.865,-6.090
1576,-5.730,-6.225
1577,-5.575,-6.355
1578,-5.440,-6.500
1579,-5.325,-6.600
1580,-5.305,-6.660
1581,-5.305,-6.640
1582,-5.335,-6.545
1583,-5.380,-6.420
1584,-5.350,-6.265
1585,-5.300,-6.100
1586,-5.165,-5.920
1587,-4.990,-5.705
1588,-4.850,-5.465
1589,-4.775,-5.135
1590,-4.845,-4.835
1591,-5.085,-4.585
1592,-5.455,-4.470
1593,-5.850,-4.505
1594,-6.210,-4.685
1595,-6.465,-4.930
1596,-6.630,-5.185
1597,-6.735,-5.365
1598,-6.805,-5.500
1599,-6.840,-5.570
1600,-6.890,-5.595
1601,-6.925,-5.635
1602,-6.950,-5.670
1603,-6.970,-5.725
1604,-6.975,-5.765
1605,-6.985,-5.790
1606,-6.995,-5.795
1607,-6.990,-5.805
1608,-6.990,-5.800
1609,-7.005,-5.800
1610,-6.970,-5.790
1611,-6.925,-5.775
1612,-6.870,-5.800
1613,-6.775,-5.815
1614,-6.620,-5.815
1615,-6.475,-5.780
1616,-6.320,-5.755
1617,-6.185,-5.705
1618,-6.090,-5.660
1619,-6.035,-5.640
1620,-6.000,-5.595
1621,-6.005,-5.595
1622,-6.005,-5.585
1623,-5.980,-5.575
1624,-5.970,-5.575
1625,-5.960,-5.585
1626,-5.935,-5.595
1627,-5.950,-5.585
1628,-5.940,-5.610
1629,-5.955,-5.630
1630,-5.970,-5.625
1631,-5.980,-5.635
1632,-5.980,-5.640
1633,-6.005,-5.645
1634,-6.000,-5.640
1635,-6.015,-5.625
1636,-5.990,-5.650
1637,-5.995,-5.635
1638,-5.985,-5.650
1639,-5.985,-5.675
1640,-6.005,-5.685
1641,-6.025,-5.695
1642,-6.035,-5.715
1643,-6.065,-5.740
1644,-6.085,-5.760
1645,-6.095,-5.760
1646,-6.095,-5.770
1647,-6.110,-5.780
1648,-6.095,-5.760
1649,-6.095,-5.775
1650,-6.095,-5.800
1651,-6.095,-5.805
1652,-6.130,-5.820
1653,-6.140,-5.855
1654,-6.155,-5.875
1655,-6.165,-5.890
1656,-6.190,-5.900
1657,-6.205,-5.920
1658,-6.215,-5.920
1659,-6.235,-5.920
1660,-6.245,-5.910
1661,-6.265,-5.920
1662,-6.280,-5.935
1663,-6.300,-5.955
1664,-6.320,-5.950
1665,-6.345,-5.975
1666,-6.365,-5.985
1667,-6.395,-5.995
1668,-6.400,-6.025
1669,-6.430,-6.010
1670,-6.435,-6.005
1671,-6.430,-5.990
1672,-6.400,-6.000
1673,-6.395,-5.975
1674,-6.355,-6.000
1675,-6.350,-6.000
1676,-6.325,-6.010
1677,-6.305,-6.025
1678,-6.280,-6.035
1679,-6.245,-6.045
1680,-6.220,-6.045
1681,-6.195,-6.040
1682,-6.175,-6.030
1683,-6.140,-6.010
1684,-6.125,-6.015
1685,-6.105,-5.985
1686,-6.065,-5.970
1687,-6.070,-5.970
1688,-6.045,-5.960
1689,-6.030,-5.940
1690,-6.030,-5.935
1691,-6.025,-5.925
1692,-6.005,-5.920
1693,-6.025,-5.890
1694,-6.020,-5.870
1695,-6.000,-5.840
1696,-5.980,-5.820
1697,-5.960,-5.805
1698,-5.960,-5.790
1699,-5.945,-5.780
1700,-5.955,-5.760
1701,-5.945,-5.760
1702,-5.960,-5.770
1703,-5.955,-5.770
1704,-5.960,-5.750
1705,-5.960,-5.730
1706,-5.945,-5.715
1707,-5.940,-5.695
1708,-5.905,-5.700
1709,-5.915,-5.685
1710,-5.900,-5.680
1711,-5.900,-5.685
1712,-5.895,-5.670
1713,-5.885,-5.670
1714,-5.900,-5.680
1715,-5.910,-5.680
1716,-5.930,-5.675
1717,-5.925,-5.670
1718,-5.925,-5.680
1719,-5.925,-5.660
1720,-5.915,-5.660
1721,-5.910,-5.645
1722,-5.890,-5.625
1723,-5.885,-5.655
1724,-5.905,-5.650
1725,-5.915,-5.660
1726,-5.920,-5.690
1727,-5.940,-5.690
1728,-5.945,-5.695
1729,-5.965,-5.680
1730,-5.965,-5.695
1731,-5.965,-5.700
1732,-5.955,-5.690
1733,-5.945,-5.680
1734,-5.945,-5.685
1735,-5.945,-5.690
1736,-5.945,-5.700
1737,-5.955,-5.700
1738,-5.980,-5.715
1739,-5.975,-5.740
1740,-5.975,-5.745
1741,-6.005,-5.745
1742,-5.990,-5.730
1743,-5.985,-5.720
1744,-5.980,-5.735
1745,-5.975,-5.745
1746,-5.985,-5.745
1747,-5.975,-5.750
1748,-5.995,-5.755
1749,-5.980,-5.760
1750,-5.975,-5.775
1751,-5.975,-5.775
1752,-5.975,-5.790
1753,-5.985,-5.780
1754,-5.975,-5.790
1755,-5.960,-5.755
1756,-5.965,-5.770
1757,-5.960,-5.765
1758,-5.955,-5.770
1759,-5.955,-5.775
1760,-5.950,-5.760
1761,-5.965,-5.785
1762,-5.985,-5.785
1763,-5.985,-5.800
1764,-5.990,-5.795
1765,-5.995,-5.800
1766,-5.990,-5.805
1767,-5.975,-5.785
1768,-5.965,-5.780
1769,-5.940,-5.740
1770,-5.935,-5.735
1771,-5.950,-5.750
1772,-5.955,-5.765
1773,-5.960,-5.770
1774,-5.975,-5.770
1775,-5.980,-5.800
1776,-5.975,-5.785
1777,-5.985,-5.795
1778,-5.965,-5.790
1779,-5.970,-5.775
1780,-5.955,-5.750
1781,-5.975,-5.765
1782,-5.935,-5.750
1783,-5.955,-5.750
1784,-5.945,-5.770
1785,-5.955,-5.810
1786,-5.955,-5.830
1787,-5.960,-5.845
1788,-5.960,-5.845
1789,-5.955,-5.830
1790,-5.935,-5.830
1791,-5.920,-5.805
1792,-5.905,-5.795
1793,-5.895,-5.800
1794,-5.880,-5.795
1795,-5.885,-5.820
1796,-5.860,-5.840
1797,-5.870,-5.855
1798,-5.870,-5.885
1799,-5.860,-5.885
1800,-5.860,-5.895
1801,-5.845,-5.870
1802,-5.825,-5.840
1803,-5.790,-5.815
1804,-5.770,-5.805
1805,-5.750,-5.790
1806,-5.745,-5.775
1807,-5.765,-5.775
1808,-5.780,-5.790
1809,-5.810,-5.800
1810,-5.835,-5.815
1811,-5.850,-5.835
1812,-5.870,-5.835
1813,-5.870,-5.825
1814,-5.840,-5.835
1815,-5.800,-5.805
1816,-5.770,-5.775
1817,-5.750,-5.715
1818,-5.740,-5.700
1819,-5.760,-5.680
1820,-5.795,-5.660
1821,-5.830,-5.695
1822,-5.880,-5.720
1823,-5.915,-5.750
1824,-5.945,-5.775
1825,-5.960,-5.805
1826,-5.950,-5.780
1827,-5.955,-5.780
1828,-5.945,-5.760
1829,-5.960,-5.760
1830,-5.950,-5.755
1831,-5.985,-5.780
1832,-5.985,-5.805
1833,-6.020,-5.825
1834,-6.020,-5.845
1835,-6.040,-5.840
1836,-6.025,-5.875
1837,-6.030,-5.880
1838,-6.030,-5.890
1839,-6.035,-5.865
1840,-6.015,-5.875
1841,-5.990,-5.855
1842,-5.990,-5.860
1843,-5.985,-5.860
1844,-5.990,-5.855
1845,-6.005,-5.875
1846,-6.020,-5.865
1847,-6.035,-5.880
1848,-6.030,-5.890
1849,-6.045,-5.890
1850,-6.055,-5.875
1851,-6.050,-5.885
1852,-6.045,-5.850
1853,-6.035,-5.870
1854,-6.025,-5.860
1855,-6.005,-5.885
1856,-6.010,-5.885
1857,-6.020,-5.885
1858,-6.010,-5.900
1859,-6.005,-5.900
1860,-6.030,-5.920
1861,-6.055,-5.915
1862,-6.060,-5.925
1863,-6.060,-5.935
1864,-6.040,-5.955
1865,-6.020,-6.015
1866,-5.965,-6.090
1867,-5.885,-6.200
1868,-5.770,-6.305
1869,-5.640,-6.430
1870,-5.515,-6.535
1871,-5.365,-6.635
1872,-5.265,-6.710
1873,-5.230,-6.740
1874,-5.255,-6.680
1875,-5.280,-6.555
1876,-5.270,-6.415
1877,-5.210,-6.275
1878,-5.085,-6.145
1879,-4.940,-6.005
1880,-4.785,-5.805
1881,-4.715,-5.575
1882,-4.765,-5.265
1883,-4.975,-4.980
1884,-5.340,-4.790
1885,-5.785,-4.720
1886,-6.230,-4.825
1887,-6.575,-5.065
1888,-6.805,-5.340
1889,-6.925,-5.580
1890,-7.010,-5.760
1891,-7.035,-5.875
1892,-7.085,-5.945
1893,-7.120,-6.000
1894,-7.145,-6.040
1895,-7.170,-6.075
1896,-7.175,-6.100
1897,-7.175,-6.130
1898,-7.180,-6.120
1899,-7.160,-6.105
1900,-7.145,-6.070
1901,-7.130,-6.060
1902,-7.100,-6.055
1903,-7.060,-6.075
1904,-7.000,-6.095
1905,-6.900,-6.120
1906,-6.785,-6.130
1907,-6.625,-6.105
1908,-6.480,-6.050
1909,-6.360,-5.970
1910,-6.250,-5.880
1911,-6.165,-5.810
1912,-6.115,-5.750
1913,-6.100,-5.720
1914,-6.090,-5.705
1915,-6.095,-5.715
1916,-6.085,-5.725
1917,-6.075,-5.745
1918,-6.065,-5.770
1919,-6.070,-5.795
1920,-6.070,-5.785
1921,-6.065,-5.780
1922,-6.050,-5.775
1923,-6.055,-5.755
1924,-6.055,-5.740
1925,-6.060,-5.730
1926,-6.055,-5.720
1927,-6.075,-5.745
1928,-6.065,-5.765
1929,-6.060,-5.770
1930,-6.080,-5.790
1931,-6.105,-5.805
1932,-6.100,-5.815
1933,-6.105,-5.805
1934,-6.105,-5.795
1935,-6.105,-5.790
1936,-6.125,-5.795
1937,-6.120,-5.800
1938,-6.125,-5.840
1939,-6.135,-5.880
1940,-6.120,-5.910
1941,-6.150,-5.940
1942,-6.160,-5.990
1943,-6.175,-5.995
1944,-6.195,-5.995
1945,-6.200,-6.015
1946,-6.220,-6.030
1947,-6.215,-6.035
1948,-6.225,-6.050
1949,-6.215,-6.065
1950,-6.215,-6.100
1951,-6.230,-6.105
1952,-6.260,-6.140
1953,-6.260,-6.150
1954,-6.285,-6.155
1955,-6.310,-6.165
1956,-6.325,-6.165
1957,-6.315,-6.155
1958,-6.320,-6.165
1959,-6.310,-6.155
1960,-6.300,-6.160
1961,-6.305,-6.145
1962,-6.285,-6.150
1963,-6.300,-6.130
1964,-6.305,-6.130
1965,-6.300,-6.140
1966,-6.300,-6.160
1967,-6.310,-6.165
1968,-6.320,-6.160
1969,-6.340,-6.160
1970,-6.315,-6.140
1971,-6.295,-6.150
1972,-6.280,-6.135
1973,-6.255,-6.120
1974,-6.255,-6.105
1975,-6.225,-6.105
1976,-6.220,-6.095
1977,-6.200,-6.085
1978,-6.200,-6.080
1979,-6.185,-6.070
1980,-6.185,-6.060
1981,-6.165,-6.020
1982,-6.145,-6.030
1983,-6.125,-6.010
1984,-6.100,-5.995
1985,-6.070,-5.960
1986,-6.045,-5.940
1987,-6.050,-5.925
1988,-6.050,-5.895
1989,-6.035,-5.890
1990,-6.020,-5.870
1991,-6.015,-5.860
1992,-5.990,-5.820
1993,-5.990,-5.810
1994,-5.985,-5.780
1995,-5.975,-5.790
1996,-5.975,-5.765
1997,-5.965,-5.740
1998,-5.955,-5.730
1999,-5.945,-5.720
2000,-5.945,-5.725
2001,-5.945,-5.740
2002,-5.940,-5.745
2003,-5.950,-5.760
2004,-5.945,-5.755
2005,-5.965,-5.750
2006,-5.965,-5.730
2007,-5.945,-5.720
2008,-5.950,-5.700
2009,-5.945,-5.705
2010,-5.940,-5.690
2011,-5.940,-5.700
2012,-5.925,-5.695
2013,-5.930,-5.710
2014,-5.960,-5.725
2015,-5.930,-5.720
2016,-5.940,-5.720
2017,-5.950,-5.695
2018,-5.960,-5.680
2019,-5.970,-5.685
2020,-5.970,-5.680
2021,-5.950,-5.690
2022,-5.955,-5.700
2023,-5.930,-5.705
2024,-5.935,-5.710
2025,-5.930,-5.720
2026,-5.940,-5.710
2027,-5.955,-5.730
2028,-5.975,-5.725
2029,-5.960,-5.695
2030,-5.970,-5.710
2031,-5.975,-5.695
2032,-5.975,-5.660
2033,-5.970,-5.665
2034,-5.955,-5.670
2035,-5.965,-5.685
2036,-5.970,-5.700
2037,-5.955,-5.705
2038,-5.980,-5.710
2039,-5.995,-5.710
2040,-5.980,-5.720
2041,-5.975,-5.690
2042,-5.975,-5.675
2043,-5.960,-5.675
2044,-5.950,-5.665
2045,-5.955,-5.655
2046,-5.940,-5.675
2047,-5.945,-5.665
2048,-5.960,-5.700
2049,-5.960,-5.700
2050,-5.965,-5.720
2051,-5.965,-5.730
2052,-5.960,-5.730
2053,-5.955,-5.715
2054,-5.965,-5.720
2055,-5.935,-5.725
2056,-5.940,-5.705
2057,-5.930,-5.685
2058,-5.925,-5.695
2059,-5.940,-5.695
2060,-5.930,-5.685
2061,-5.940,-5.705
2062,-5.945,-5.715
2063,-5.950,-5.725
2064,-5.950,-5.735
2065,-5.945,-5.725
2066,-5.940,-5.725
2067,-5.920,-5.700
2068,-5.920,-5.690
2069,-5.915,-5.685
2070,-5.900,-5.670
2071,-5.905,-5.700
2072,-5.910,-5.720
2073,-5.915,-5.735
2074,-5.915,-5.755
2075,-5.920,-5.755
2076,-5.930,-5.750
2077,-5.940,-5.750
2078,-5.915,-5.735
2079,-5.905,-5.715
2080,-5.905,-5.710
2081,-5.895,-5.705
2082,-5.880,-5.690
2083,-5.875,-5.715
2084,-5.885,-5.700
2085,-5.895,-5.725
2086,-5.890,-5.730
2087,-5.895,-5.750
2088,-5.870,-5.760
2089,-5.860,-5.790
2090,-5.855,-5.770
2091,-5.835,-5.775
2092,-5.815,-5.790
2093,-5.795,-5.760
2094,-5.780,-5.735
2095,-5.775,-5.740
2096,-5.775,-5.735
2097,-5.780,-5.755
2098,-5.790,-5.755
2099,-5.780,-5.755
2100,-5.770,-5.760
2101,-5.770,-5.750
2102,-5.750,-5.735
2103,-5.725,-5.695
2104,-5.720,-5.660
2105,-5.730,-5.630
2106,-5.730,-5.610
2107,-5.765,-5.600
2108,-5.785,-5.615
2109,-5.805,-5.650
2110,-5.815,-5.690
2111,-5.845,-5.675
2112,-5.835,-5.680
2113,-5.830,-5.665
2114,-5.815,-5.630
2115,-5.805,-5.580
2116,-5.790,-5.550
2117,-5.770,-5.520
2118,-5.790,-5.495
2119,-5.810,-5.495
2120,-5.840,-5.530
2121,-5.880,-5.540
2122,-5.920,-5.585
2123,-5.955,-5.635
2124,-5.965,-5.650
2125,-5.985,-5.660
2126,-5.995,-5.625
2127,-6.005,-5.615
2128,-6.005,-5.615
2129,-6.000,-5.600
2130,-6.000,-5.610
2131,-6.000,-5.640
2132,-6.025,-5.660
2133,-6.020,-5.660
2134,-6.030,-5.655
2135,-6.045,-5.660
2136,-6.065,-5.670
2137,-6.075,-5.660
2138,-6.070,-5.675
2139,-6.055,-5.660
2140,-6.060,-5.665
2141,-6.040,-5.665
2142,-6.025,-5.655
2143,-6.040,-5.660
2144,-6.040,-5.650
2145,-6.045,-5.630
2146,-6.045,-5.645
2147,-6.045,-5.645
2148,-6.055,-5.665
2149,-6.060,-5.645
2150,-6.040,-5.665
2151,-6.035,-5.645
2152,-6.035,-5.660
2153,-6.010,-5.640
2154,-6.000,-5.640
2155,-6.000,-5.640
2156,-5.985,-5.645
2157,-6.005,-5.680
2158,-6.025,-5.715
2159,-6.065,-5.760
2160,-6.060,-5.800
2161,-6.085,-5.840
2162,-6.070,-5.890
2163,-6.005,-5.970
2164,-5.895,-6.075
2165,-5.770,-6.165
2166,-5.600,-6.305
2167,-5.450,-6.405
2168,-5.315,-6.515
2169,-5.255,-6.560
2170,-5.245,-6.530
2171,-5.260,-6.450
2172,-5.255,-6.310
2173,-5.220,-6.180
2174,-5.090,-6.030
2175,-4.935,-5.845
2176,-4.785,-5.620
2177,-4.705,-5.340
2178,-4.780,-5.000
2179,-5.025,-4.700
2180,-5.405,-4.545
2181,-5.845,-4.570
2182,-6.255,-4.740
2183,-6.560,-5.035
2184,-6.770,-5.300
2185,-6.885,-5.505
2186,-6.935,-5.625
2187,-6.950,-5.675
2188,-6.970,-5.700
2189,-6.990,-5.710
2190,-7.000,-5.760
2191,-7.020,-5.810
2192,-7.030,-5.830
2193,-7.045,-5.865
2194,-7.065,-5.870
2195,-7.065,-5.855
2196,-7.055,-5.845
2197,-7.040,-5.835
2198,-7.015,-5.825
2199,-6.970,-5.845
2200,-6.885,-5.860
2201,-6.780,-5.865
2202,-6.630,-5.845
2203,-6.490,-5.830
2204,-6.360,-5.790
2205,-6.255,-5.735
2206,-6.175,-5.700
2207,-6.135,-5.665
2208,-6.140,-5.635
2209,-6.125,-5.615
2210,-6.130,-5.595
2211,-6.130,-5.605
2212,-6.100,-5.625
2213,-6.080,-5.620
2214,-6.080,-5.620
2215,-6.055,-5.625
2216,-6.050,-5.635
2217,-6.050,-5.655
2218,-6.050,-5.670
2219,-6.065,-5.665
2220,-6.065,-5.705
2221,-6.105,-5.680
2222,-6.085,-5.700
2223,-6.075,-5.685
2224,-6.075,-5.680
